senator_rank,congress_numbers,gender_label,osid,id,sortname,Body,startdate,district,title,title_long,current,state,Address,Date,party,pvsid,leadership_title,website,description,firstname,twitterid,middlename,lastname,bioguideid,phone,birthday,link,youtubeid,nickname,role_type,cspanid,role_type_label,enddate,name,gender,namemod,Month,caucus,senator_class,Year,Name,Subject
,114,Male,N00030744,43544,"Pompeo, Mike (Rep.) [R-KS4]","Our nation is indebted to our veterans and all of the men and women who serve and protect this great country. The month of May marks National Military Appreciation Month  a time for all of us to honor and remember the men and women who selflessly give so much to defend the freedom we often take for granted. I understand the dedication and sacrifice it takes to defend our freedom. That is why it is a special privilege for me to spend time with Kansas veterans. Last week I met members of Kansas Honor Flight No. 24 at the Wichita Eisenhower airport as they departed on their trip, and again when they visited the Vietnam Memorial in Washington, D.C. Kansas Honor Flight arranges these experiences and sends our veterans to Washington, D.C. to visit their own war memorial. These memorials exist to proclaim that the liberties we enjoy today were earned through the bravery and sacrifice of many patriotic American soldiers. It is always such a blessing to meet these heroes. And great fun. Unsubscribe: ",2015-01-06,4,Rep.,Representative,true,KS,pompeo.newsletter@mail.house.gov,05/07/2015,Republican,125023,,http://pompeo.house.gov,Representative for Kansas's 4th congressional district,Mike,RepMikePompeo,,Pompeo,P000602,202-225-6216,1963-12-30,https://www.govtrack.us/congress/members/mike_pompeo/412431,congressmanpompeo,,representative,623387,Representative,2017-01-03,Rep. Mike Pompeo [R-KS4],male,,05,,,2015,Congressman Mike Pompeo,Honoring Our Nation's Warriors
,114,Male,N00034041,43591,"Massie, Thomas (Rep.) [R-KY4]"," For Immediate Release Lorenz.Isidro@mail.house.gov Friday May 8, 2015 (202) 225-3465 BuzzFeed: This Kentucky Conservative Owns A Tesla, Lives Off The Grid, And Is Democrats New Go-To Republican By Kate Nocera The original BuzzFeed profile can be viewed here. WASHINGTON  Shortly after Thomas Massie arrived in Congress, the freshman Republican sought out Zoe Lofgren  a liberal from California  on the House floor. He wanted to know if electric car company Tesla was in her district because he proudly owned one and he charged his car with solar panels at his home. Tesla isnt in Lofgrens district (its just outside of it), but the conversation left her baffled. Massie is from a deeply conservative Kentucky district. I thought well, thats interesting, let me find out some more about this guy, Lofgren recalled. The pair struck up an unlikely friendship after Lofgren pitched him on several technology bills shed been working on. Theyve continued to be some of the loudest (and at times effective) voices in Congress on curbing surveillance programs. Increasingly, in fact, Massie has become a go-to member of the Republican conference for Democratic members looking for a GOP member to sponsor legislation on everything from surveillance, to industrial hemp, to cell-phone unlocking legislation. Some Democrats have also teamed up with him on a raw-milk bill he recently introduced in Congress. These are the areas that typically unite libertarians and liberals in Congress but Massie, a self-described crunchy con, arrived in the House with the reputation for being the kind of Tea Party Republican liberals revile. Hes an ardent supporter of gun rights and has several times introduced legislation to undo some of the District of Columbias gun laws. He regularly votes against government spending and has a near perfect voting score from both FreedomWorks and Heritage Action. But his early opposition to surveillance programs have drawn him accolades from the Democratic side of the aisle, as has his willingness to buck his party leadership. And as the House and Senate attempt to re-authorize portions of the PATRIOT Act in the coming month, Massie plans on being at the center of that debate  again with a Democrat. He recently introduced a bill with Wisconsin Democrat Mark Pocan to repeal that 2001 law passed in the wake of 9/11 and overhaul many of the NSAs surveillance programs. Sometimes people can confuse partisans with ideologues, Massie said in an interview. Heres the difference between a partisan and an ideologue: An ideologue reads the bill, every word, period and section; a partisan reads the whip recommendation. No one should ever confuse me with a partisan; Im clearly an ideologue. That means if something I care about lines up with something a Democrat cares about theres nothing that gets in the way of us working together, he said. Massie is not particularly well-liked by Republican leadership. Hes twice voted against John Boehner for speaker. Hes at the center of a group of Republicans that tends to infuriate his conference leadership and wont hesitate to vote against their priorities if he doesnt agree with them. Hes proud of all of that and smiles broadly when he notes that hell never be the guy on a conference committee or a committee chairman. Massie does things differently in the House, perhaps because his path to politics was pretty unique: He graduated from MIT with degrees in engineering, started a technology company, sold that company, and moved back to Kentucky with his wife, Rhonda, where they now live entirely off-the-grid on a cattle farm. He was elected in a 2012 special election out of a seven-way primary in a heavily Republican district and has been the thorn in the side Boehner and his allies ever since. That hasnt stopped Democrats from believing that hes sometimes their best option for getting their legislation through the House. Last June, Lofgren convinced Massie to take on the role as lead sponsor of an amendment to a major defense bill that would to end so called back door searches by the NSA. Massie understood that his standing with leadership might have hurt her case more than it would help it, so he tried to convince four other Republicans to take the lead sponsorship role. When they all declined, he decided to do it. Lofgren and others had done the lions share of work on the amendment but she said she truly believed it needed to be a bipartisan bill in order to get traction on the floor. He had the guts to put his name on it. Afterward, he said, I feel bad because you did the work on it, but he had the guts to put his name on it, she said. In a late night vote, the amendment ended up passing with a veto-proof majority. That was really the highwater mark for me, Massie said. Our feeling with that bill was it had to have a Republican sponsor as the primary sponsor. I hope that Im never in the minority but I say to my Democrat friends, If Im ever in the minority, please put your name on one of my bills so that it has a snowballs chance in hell of passing. Its incredibly unlikely some of Massies legislation  particularly his bill with Pocan to repeal the PATRIOT Act  would ever pass the House, let alone get through the Senate. But putting Massies name on a bill could have other benefits: Massie is able to tout the legislation in places Democrats wont go. FreedomWorks has been supportive of Massies work on surveillance, as has pundit Glenn Beck. The outside groups are very interested in what Im doing. Theres an ad on Glenn Becks show everyday that FreedomWorks is running about [the surveillance state repeal act], he said. I dont think a Democrat could go to FreedomWorks and say, hey can you promote my bill? I didnt ask them to promote it but it makes it easier for those groups to support something like this when theres a Republican like me on the bill. I mentioned Mark Pocan and Zoe Lofgren on Glenn Becks show last week and it was in a nice way, but I thought, man, Im going to get them in trouble, he said laughing. The original BuzzFeed profile can be viewed here. ### NOTE: Please DO NOT respond to this email as this inbox is unattended. To contact my office please click here UPDATE SUBSCRIPTION OPTIONS | PRIVACY POLICY | CONTACT US ",2015-01-06,4,Rep.,Representative,true,KY,Massie.Press@mail.house.gov,05/08/2015,Republican,132068,,http://massie.house.gov,Representative for Kentucky's 4th congressional district,Thomas,RepThomasMassie,,Massie,M001184,202-225-3465,1971-01-13,https://www.govtrack.us/congress/members/thomas_massie/412503,repthomasmassie,,representative,79951,Representative,2017-01-03,Rep. Thomas Massie [R-KY4],male,,05,,,2015,Massie Press,"In Case You Missed It: BuzzFeed Profile - This Kentucky Conservative Owns A Tesla, Lives Off The Grid, And Is Democrats New Go-To Republican"
,114,Male,N00025219,43279,"Burgess, Michael (Rep.) [R-TX26]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email   Friday, May 8, 2015 WEBSITE  | SHARE ON:   Dr. Burgess weekly address: The No Armed Drones Act   This week, Dr. Burgess highlights his new bill to prohibit local and national police forces from arming drones To watch the video, click here  . To read a copy of his remarks, click here  . LATEST NEWS Burgess statement on the passing of Jim Wright  Burgess light bulb amendment included in energy appropriations bill  Burgess TROL Act approved by full committee  HEALTH CARE CAUCUS  CONNECT     NOTE: Please DO NOT respond to this email as this inbox is unattended. To contact my office please click here  WASHINGTON, DC OFFICE 2336 Rayburn House Office Building Washington, DC 20515 Tel: (202) 225-7772 | Fax: (202) 225-2919 LAKE DALLAS DISTRICT OFFICE 2000 South Stemmons Freeway, Suite 200 Lake Dallas, TX 75065 Tel: (940) 497-5031 | Fax: (940) 497-5067 UPDATE SUBSCRIPTION OPTIONS  | PRIVACY POLICY  | CONTACT US   ",2015-01-06,26,Rep.,Representative,true,TX,imatx26@mail.house.gov,05/08/2015,Republican,50120,,http://burgess.house.gov,Representative for Texas's 26th congressional district,Michael,MichaelCBurgess,C.,Burgess,B001248,202-225-7772,1950-12-23,https://www.govtrack.us/congress/members/michael_burgess/400052,michaelcburgessmd,,representative,1003620,Representative,2017-01-03,Rep. Michael Burgess [R-TX26],male,,05,,,2015,Congressman Michael Burgess,Dr. Burgess weekly address: The No Armed Drones Act
,114,Male,N00003225,43459,"Cohen, Steve (Rep.) [D-TN9]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email  News from Congressman Steve Cohen   Website  | Serving You  | Legislative Work  | Our District  | Resources   May 8th, 2015 Dear Friend, This week, I spoke at the Shelby County Health Departments Infant Mortality Summit about what we can do to reduce our citys infant mortality rate, I welcomed the Polish Ambassador to our city for Memphis in May, and I announced almost $2 million for research at UT Health Science Center. Keep reading to learn more about what happened this week, or if youd like to receive the updates in this eNewsletter (and more) as they happen, simply like my Facebook page  . Be sure to check it regularly, as it will be updated often with news, pictures, and videos. Reducing Infant Mortality in Memphis Growing Memphis Jobs and Honoring Poland during Memphis in May Supporting Memphis Minority Small Businesses Mourning the Loss of a Companion Pushing for Smarter Enforcement of Drug Laws  Grants for Memphis  Dont Miss the World War II Victory Capitol Flyover Reducing Infant Mortality in Memphis  Yesterday morning, I spoke at the Shelby County Health Departments 2015 Infant Mortality Summit. The infant mortality rate in Memphis is woefully high, and some ZIP codes have rates as high as those in third world countries. We not only have food deserts in our Memphis communities, but we have health care deserts as well. I am disappointed that the Tennessee General Assembly has neglected to expand TennCare coverage to 280,000 Tennesseans, as that would go a long way towards improving the situation here, but I am glad that the Affordable Care Act is helping fund new clinics, like one in Raleigh, that are providing care to those who otherwise would not have access to it and are helping us fight infant mortality in Memphis. Read more about the summit here  . While there, I also praised Shelby County Health Department Director Yvonne Madlock for her work and leadership on infant mortality. She has done yeomans work on this issue and I rue her upcoming retirement. Director Madlock and I talked about having more access to healthcare, which would happen if the Legislature expanded Medicaid, would bring down infant mortality. Growing Memphis Jobs and Honoring Poland during Memphis in May  At the Memphis World Trade Club & Greater Memphis Chambers Memphis in May Luncheon yesterday, along with former Ambassador to Poland, former Knoxville Mayor and former State Senate colleague of mine Victor Ashe (left) I welcomed Polish Ambassador Ryszard Schnepf (center) to our city. Poland is one of our most important trade partners in Europe and as the 8th largest exporting state in the nation, our relationship with them is critical to boosting our economy and creating jobs here in Memphis. I look forward to working with the Ambassador to encourage trade and tourism between Memphis and Poland, as well as to helping facilitate the visa process for Polish visitors to the US. Supporting Memphis Minority Small Businesses Its National Small Business Week. Do you have big dreams for your small or minority-owned business? The Minority Business Development Center in Memphis that I led efforts to launch in 2012 can provide assistance with setting up contracts, developing your workforce, and counseling. Small Business Administration partners like SCORE, Small Business Development Centers (SBDC), and Womens Business Centers (WBC) can provide assistance to help entrepreneurs realize the dream of business ownership as well. Find one in Memphis here  . Mourning the Loss of a Companion  This week, I lost my pet/companion Callie after a fight with kidney failure and a tumor. Her loss has been very, very difficult for me but I was so fortunate to have had a great and compassionate veteranarian, Dr. Chuck Halford, help us through the process. He and Dr. Kathy Mitchener, Cals cancer specialist and acupuncturist, made her life better and longer as did Laurie Stark, Susan Sowell, Beverly Marerro, Stephanie Dunavant and Rick Maynard who looked in on her while I was away. When you are a legislator in Nashville or DC, it takes a village to take care of your beloved cat. Henry Turley, who has always been there for me, came by and helped as Callie departed and we buried her near Hugh, my other cat pal. Pushing for Smarter Enforcement of Drug Laws I joined Congressmen Jared Polis of Colorado and Earl Blumenauer of Oregon and several other colleagues late last week in sending a letter urging President Obama to nominate a new Drug Enforcement Administration chief who would bring a smarter, more progressive approach to the agency and to enforcement of minor drug crimes while focusing on the drug crimes that actually cause societal harm. You can read more about the letter here  . Grants for Memphis On Monday, I announced almost $1.9 million in federal funding for six research projects at UT Health Science Center in Memphis. These significant federal investments, which you can read more about here  , will help keep Memphis and the UT Health Science Center at the forefront of the medical research community. Dont Miss the World War II Victory Capitol Flyover Today marks the 70th Anniversary of VE Day, the day the United States and its allies celebrated victory over the Nazis in Europe. To commemorate this anniversary and honor the sacrifice made by our veterans there will be an aircraft parade in Washington this morning, just like the parades that occurred around the world following our victory in 1945. The Arsenal of Democracy World War II Victory Capitol Flyover will consist of more than 50 World War II-era planes flying over several monuments along the National Mall, including the World War II Memorial, and the U.S. Capitol building. The parade will begin at roughly 11 AM Central Time and it can be viewed via live, narrated webcast by clicking here  . I hope you will consider watching. As always, I remain. Most sincerely,  Steve Cohen Member of Congress     Memphis 167 North Main Street, Suite 369 Memphis, TN 38103 Phone: (901) 544-4131 Fax: (901) 544-4329 Washington, D.C. 2404 Rayburn House Office Building Washington, DC 20515 Phone: (202) 225-3265 Fax: (202) 225-5663  Unsubscribe  | Private Policy    ",2015-01-06,9,Rep.,Representative,true,TN,tn09ima@mail.house.gov,05/08/2015,Democrat,24340,,http://cohen.house.gov,Representative for Tennessee's 9th congressional district,Steve,RepCohen,,Cohen,C001068,202-225-3265,1949-05-24,https://www.govtrack.us/congress/members/steve_cohen/412236,repcohen,,representative,1022876,Representative,2017-01-03,Rep. Steve Cohen [D-TN9],male,,05,,,2015,Steve Cohen,Reducing Infant Mortality in Memphis
,114,Male,N00036175,43711,"Russell, Steve (Rep.) [R-OK5]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email     About Contact   Issues  In The News  Services Appropriations Bills Passed: Allocating Your Money with Care Dear Friend, The same year Post-it notes were invented and Richard Nixon was impeached was the last time Congress began the appropriations process this early in the year. The 93rd Congress got a head-start appropriating the governments funds in April of 1974. Once finished, these Members went on to pass the Family Educational Rights and Privacy Act (FERPA) and Disaster Relief Act  both of which still benefit Americans today. Like those in the 93rd Congress, I am excited to begin the appropriations process as soon as possible so that we can accomplish much more by the end of the session. Last week, Congress set the framework by passing the first bicameral GOP budget agreement in a decade. This budget, which encompasses the twelve appropriations categories, will cut $5.3 trillion in spending, repeal Obamacare, and balance within ten years. After establishing this blueprint, we debated and passed the first two of twelve appropriations bills. The Energy and Water Development and Related Agencies Appropriations Act provides annual funding for the nations energy programs and water infrastructure. It boosts nuclear national security, rolls back overregulation, and invests in the efficiency of fossil, nuclear, and renewable energy. Better yet, all of these goals are accomplished for millions of dollars less than the Presidents request. The second bill we passed, the Military Construction and Veterans Affairs and Related Agencies Appropriations Act, funds the housing, training, and equipping of military personnel, as well as veterans benefits and programs. Under this legislation, veterans programs would receive 5.6 percent more funding than they did this year, and VA claims would be processed faster through an electronic system and a larger staff. I believe that appropriating taxpayer money should be done wisely and efficiently, but it should not span the entirety of our Congress. I am encouraged by the progress weve made with energy and military affairs, and I will work to pass the remaining ten bills with expediency and discernment. As always, it is an honor to be your voice in Congress. Sincerely, Steve Russell  At a town hall meeting in Del City, I spoke with members of the community about pressing concerns and top political issues.  I helped reinforce the importance of a healthy diet at the Jasmine Moran Children's Museum in Seminole, OK.  I spoke with students at Mount Saint Mary High School about my journey from the military to Congress. Washington, DC Office 128 Cannon HOB Washington, DC 20515 Phone: (202) 225-2132 Del City Office 4600 SE 29th, Suite 400 Del City, OK 73115 Phone: (405) 602-3074   ",2015-01-06,5,Rep.,Representative,true,OK,ok05srima@mail.house.gov,05/08/2015,Republican,,,https://russell.house.gov,Representative for Oklahoma's 5th congressional district,Steve,USRepRussell,,Russell,R000604,202-225-2132,1963-05-25,https://www.govtrack.us/congress/members/steve_russell/412650,,,representative,,Representative,2017-01-03,Rep. Steve Russell [R-OK5],male,,05,,,2015,Representative Steve Russell,Weekly Update: Allocating your Money with Care
,114,Male,N00003132,43291,"Cooper, Jim (Rep.) [D-TN5]","News from Representative Jim Cooper Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email   ABOUT JIM  | CONSTITUENT SERVICES  | NEWS  | SUBSCRIBE  Top 10 at 10 Friday, May 8 Today's trivia question: What do the Roosevelt dime torch, olive branch, and oak branch represent? State promises release of insurance cost records despite lawmaker complaints  The Tennessean  )     Nashville Office . 605 Church Street . Nashville, TN 37219 . Phone: 615-736-5295 . Fax: 615-736-7479 Washington D.C. Office . 1536 Longworth HOB . Washington, D.C. 20515 . Phone: 202-225-4311 . Fax: 202-226-1035 Unsubscribe  | Privacy Policy   ",2015-01-06,5,Rep.,Representative,true,TN,Rep.Jim.Cooper@mail.house.gov,05/08/2015,Democrat,48891,,http://cooper.house.gov,Representative for Tennessee's 5th congressional district,Jim,RepJimCooper,,Cooper,C000754,202-225-4311,1954-06-19,https://www.govtrack.us/congress/members/jim_cooper/400081,RepJimCooper,,representative,1201,Representative,2017-01-03,Rep. Jim Cooper [D-TN5],male,,05,,,2015,Congressman Jim Cooper,"Top 10 at 10: Friday, May 8"
,114,Male,N00035440,43700,"Emmer, Tom (Rep.) [R-MN6]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email  News from Representative Tom Emmer  Dear Friend/RepTomEmmer  * Tweet @RepTomEmmer on Twitter with the hashtag #AskTom We've had fantastic questions come in so far, and I want to answer as many as I can so keep 'em coming!    Small Business Week This week was Small Business Week, a time when we applaud the men and women who embody the entrepreneurial spirit that makes this country great.  The 6th District is home to many great small businesses, and I'm lucky to have met many of our business owners. They share a common drive to create and build and to add to the community around them. They are an inspiration to us all. As a business owner myself, I know it's difficult to run a company, and doubly so when you know your employers and their families are also counting on you. But it's worth it. And it's rewarding to see your hard work pay off. Throughout the year, and this week in particular, we tip our hats to you, small business owners. Thank you for following your passion and for all you do for the state of Minnesota. Happy Small Business Week! Congressional Art Competition This week I announced the winners of the annual Congressional Art Competition. I am so proud of everyone who submitted artwork, and was completely blown away by the talent demonstrated by teenagers across the 6th District. Alas, there could only be one winner, and it's a good one.  Ally Harris, a junior at Elk River High School, is the 2015 winner! ""The Mind"" will hang in the U.S. Capitol for a year representing the 6th District of Minnesota. Congratulations! For more pictures from this year's competition, click here  . It's Getting Personal In case you missed it, last week the House Republican Conference featured me as their Member of the Week, which included a Q/A session ranging from favorite movie to why I ran for office. Check it out  !  Have a great weekend.  Sincerely,  JOIN ME ON             Links & Headlines Investor's Business Daily: Free Trade Deals are More Important than Ever for U.S. Economy  Star Tribune: Klobuchar, Emmer introduce legislation to aid doctor shortages in rural areas and international backlog  North Wright County Today: Emmer Names Elk River, STMA Students as Congressional Art Winners  South China Morning Post: U.S. Congressmen probe Hong Kong politicians on compromise in 2017 electoral reform  Washington, D.C. Office 503 Cannon House Office Building Washington, DC 20515 Phone: (202) 225-2331 Minnesota Office 9201 Quaday Ave. NE Suite 206 Otsego, MN 55330 Phone: (763) 241-6848 Unsubscribe  | Privacy Policy    ",2015-01-06,6,Rep.,Representative,true,MN,MN06TE.Newsletter@mail.house.gov,05/08/2015,Republican,,,https://emmer.house.gov,Representative for Minnesota's 6th congressional district,Tom,RepTomEmmer,,Emmer,E000294,202-225-2331,1961-03-03,https://www.govtrack.us/congress/members/tom_emmer/412639,,,representative,,Representative,2017-01-03,Rep. Tom Emmer [R-MN6],male,,05,,,2015,Congressman Tom Emmer,ask me anything
,114,Male,N00026041,43431,"Conaway, Michael (Rep.) [R-TX11]","May 8, 2015 Conaway Chronicle: Honoring Colonel Powell, Remembering Victory in Europe Day, Town Hall Meetings this Week, Congressional Baseball Game Uniform __________________________________________ Thank you for reading The Conaway Chronicle, a review of my activities in Congress and the 11th District. Honoring Colonel Powell I had a wonderful evening Thursday at a dinner honoring Colonel Charles Powell. Col. Powell and his wife, Joanne, are close friends and it was a joy to be there to celebrate as he was named a Texas Southwest Council Distinguished Citizen. Col. Powell's life of service and sacrifice exemplifies the type of citizens we need to emulate and the citizen we all ought to aspire to be. Congratulations and happy birthday to an extraordinary man. Remembering Victory in Europe Day We live in a time that is unparalleled to any in history. We live in a world built upon sacrifices that should never be taken for granted, yet today, it is taken for granted. Our commitment to freedom and justice cannot last without further sacrifices, and I fear that on this May 8th, new and dangerous threats are mounting. It is my hope that this next generation will learn the lessons of the Greatest Generation and that when challenges rear their ugly head, we won't shrink back but instead surge forward to meet them. This all starts with remembering.  Town Hall Meetings this Week Thanks to everyone who came out to the five town hall meetings this week. I really enjoyed getting to hear about the issues that are most important to the constituents of the 11th district. Congressional Baseball Game Uniform I really enjoyed my visit to Midland High School Monday. I got to talk with some of the members of the baseball team, and they presented me with a baseball jersey and cap to wear in this year's Congressional Baseball Game. I'm looking forward to representing Midland ISD at this year's game! As always, you can follow me on Facebook, YouTube, and Twitter. Sincerely, Unsubscribe: ",2015-01-06,11,Rep.,Representative,true,TX,Conaway.eNewsletter@mail.house.gov,05/08/2015,Republican,49935,,http://conaway.house.gov,Representative for Texas's 11th congressional district,K.,ConawayTX11,Michael,Conaway,C001062,202-225-3605,1948-06-11,https://www.govtrack.us/congress/members/michael_conaway/400655,mikeconaway11,,representative,1004595,Representative,2017-01-03,Rep. Michael Conaway [R-TX11],male,,05,,,2015,Mike Conaway,"Conaway Chronicle: Honoring Colonel Powell, Remembering Victory in
 Europe Day, Town Hall Meetings this Week, Congressional Baseball Game
 Uniform"
,114,Male,N00026790,43420,"Cleaver, Emanuel (Rep.) [D-MO5]","A Busy Week Back in Missouri's Fifth District This week was a busy one, back in Missouris Fifth District. There is still much to do in Washington for you, my constituents. At the same time, it is so important to stay in touch with each corner I am honored to represent, from Kansas City, Independence, Lee's Summit, Raytown, Grandview, Sugar Creek, Blue Springs, Grain Valley, Oak Grove, North Kansas City, Gladstone, Claycomo, to all of Ray, Lafayette, and Saline Counties. Let me share with you a few highlights from this busy, bustling district work period. On Monday, I was honored to join CLARCORP at the groundbreaking of their finished plant expansion project in Lee's Summit. Together with Keith White, President of CLARCORP; Chris Ferraro, VP CLARCORP; John Reuss, VP CLARCORP and Mayor of Lee's Summit Randy Rhoads, I helped cut the ribbon to mark this new beginning. The Lee's Summit CLARCORP plant manufactures packing materials for military and public applications. This truly fits into what we need to be doing in our district and around the country  making it in America. We must strengthen American manufacturing and help businesses grow and create jobs here. This way, we can set our country on a solid path toward greater economic competitiveness, job creation, and long-term economic growth. On Wednesday, this year's National Bike to School Day, I visited Whittier Elementary in the Historic Northeast to highlight bike safety and student health. I rode up 10th street with Dr. Green, KCPS Superintendent, Jermaine Reed, 3rd District Councilman, Luis Hinojosa, Whittier Elementary Principal and several students from Whittier. As a father and grandfather, I could not help but share a bit of advice: always eat healthy foods and wear helmets when you ride your bikes. The first-ever National Bike to School Day took place on May 9, 2012, in coordination with the League of American Bicyclists' National Bike Month. Together, we can maintain a healthy lifestyle, protect our environment, and enjoy the outdoors. And yesterday, on Thursday, I was delighted to be with my friends at The Crown in Odessa to celebrate the National Day of Prayer. Presidents Harry Truman, Ronald Reagan and Bill Clinton signed laws to designate and recognize the National Day of Prayer. This year, President Obama followed that tradition and designated May 6, 2015, as our National Day of Prayer. As an ordained United Methodist Minister, it will be no surprise to you that I was in my element. In this day and age it is important for all of us take time to pray and reflect. Warmly,",2015-01-06,5,Rep.,Representative,true,MO,emanuel.cleaver@capitolenews.com,05/08/2015,Democrat,39507,,http://cleaver.house.gov,Representative for Missouri's 5th congressional district,Emanuel,RepCleaver,,Cleaver,C001061,202-225-4535,1944-10-26,https://www.govtrack.us/congress/members/emanuel_cleaver/400639,repcleaver,,representative,10933,Representative,2017-01-03,Rep. Emanuel Cleaver [D-MO5],male,II,05,,,2015,Congressman Emanuel Cleaver,EC From DC: A Busy Week Back in Missouri's Fifth District
,114,Female,N00027860,43617,"Duckworth, Tammy (Rep.) [D-IL8]"," A Message From Congresswoman Tammy Duckworth     About Me  | Services  | Contact Me  Connect with Me     Rep. Tammy Duckworth met with female Veteran entrepreneurs at a panel with the Small Business Administration last year. Dear Neighbors, Small businesses are a fundamental part of our economy. They fuel technological innovation, invest in local communities and drive employment opportunities for hardworking Americans. During this National Small Business Week, we must recommit to harnessing the ingenuity of American small business owners by giving them the tools they need to thrive. I'd like to take a moment to tell you about the work I'm doing to meet that goal and support small businesses. As a member of the Armed Services Committee, I play a role in writing the National Defense Authorization Act (NDAA), critical legislation that sets policy for the Pentagon. This year I was proud to have 13 of my proposals accepted in the Fiscal Year 2016 NDAA during Committee consideration. Among these provisions were four amendments that I introduced with former Small Business Committee Chairman Sam Graves (R-MO) that will help make it easier for small businesses to compete for government contracts. These proposals will provide greater accountability for senior agency executives who are responsible for overseeing small business subcontracting, remove barriers to capital for small businesses, improve training for small business advocates and allow more small businesses to compete for federal construction contracts. These amendments all passed the Armed Services Committee unanimously. Representative Graves and I will introduce another amendment during consideration of the NDAA on the House Floor next week to increase small business contracting goals for the Department of Defense. I also believe we have an obligation to promote the growth of small businesses owned by Veterans. Those who defended our great country deserve to have access to the resources they need for their businesses to grow and succeed. That is why last week, I introduced the Veterans Small Business Enhancement Act with Congressman Paul Cook (R-CA). The bill would allow eligible, Veteran-owned small businesses to select and receive excess federal property that agencies do not need, like computers, office furniture, agricultural tools and construction equipment. This bill will not only give Veteran entrepreneurs an extra opportunity to succeed and grow their businesses, but will also save taxpayer money. As a member of the House Small Business Caucus, I firmly believe Congress should be doing everything it can to create an environment that allows small businesses to invest, grow and create jobs and I think these common sense ideas are a good start. Sincerely,  Tammy Duckworth Member of Congress Office Locations Washington, D.C. 104 Cannon HOB Washington, D.C. 20515 Tel: (202) 225-3711 Schaumburg 1701 E. Woodfield Rd. Suite 900 Schaumburg, IL 60173 Tel: (847) 413-1959 You have received this e-mail because you are enrolled in our mailing list. Click here to unsubscribe  Please DO NOT reply to this email. It is sent from an unmonitored account.  ",2015-01-06,8,Rep.,Representative,true,IL,IL08TDIMA@mail.house.gov,05/08/2015,Democrat,57442,,http://duckworth.house.gov,Representative for Illinois's 8th congressional district,Tammy,RepDuckworth,,Duckworth,D000622,202-225-3711,1968-03-12,https://www.govtrack.us/congress/members/tammy_duckworth/412533,repduckworth,,representative,94484,Representative,2017-01-03,Rep. Tammy Duckworth [D-IL8],female,,05,,,2015,Tammy Duckworth,Helping Small Businesses Thrive
,114,Male,N00030026,43483,"Luetkemeyer, Blaine (Rep.) [R-MO3]","Growing up as a young man working on my familys farm and then going on to own my own small business, celebrating National Small Business Week is particularly special to me. Working on my small family farm and learning the trials and tribulations of owning my own business taught me the importance of working hard  and that as a small business owner, you are often the first one to work each day and the last one paid. Each year I look forward to National Small Business Week because it serves as a way for us to focus on the importance of small business employers, their employees, and the products and services they offer. Whenever I travel through central and eastern Missouri and stop to talk with small businesses, I greatly enjoy hearing the triumphant stories of how businesses have blossomed. However, often those conversations are shadowed with the overbearing and counter-productive government regulation that keeps them from growing even more. The House of Representatives is working hard to push against the administrations regulations. Earlier this year, the House voted on the Small Business Regulatory Flexibility Improvement Act. This bill would ensure that government agencies are completing the proper cost-benefit and economic analyses when proposing rules that affect not only small businesses, but businesses of all sizes. This bill also increases the transparency of the rule-making process by requiring agencies to provide a detailed summary outlining the disproportionate effects the proposed rule would have on small businesses. This bill and other pieces of legislation the House has already passed, is intended to level the playing field for our nations small businesses. The endless regulations coming out of Washington are often given little to no thought from bureaucrats who probably have not worked in a small business before. And the implications these regulations have on our nations small businesses are very real. However, Americans are resilient and I know the entrepreneurial spirit is still out there. As vice chair of the House Small Business Committee, I have heard from small business folks around the nation that, while they are facing many hard times, the spirit is still alive and well. The motivation and dedication of our small business friends, and the people that work for them, is at the heart of economic growth and prosperity. As a member of Congress, I take my role seriously to support policies that enhance opportunities for entrepreneurs by providing conditions that set-up folks for success. Unsubscribe: ",2015-01-06,3,Rep.,Representative,true,MO,district9mail@mail.house.gov,05/08/2015,Republican,20400,,http://luetkemeyer.house.gov,Representative for Missouri's 3rd congressional district,Blaine,RepBlainePress,,Luetkemeyer,L000569,202-225-2956,1952-05-07,https://www.govtrack.us/congress/members/blaine_luetkemeyer/412292,BLuetkemeyer,,representative,1031348,Representative,2017-01-03,Rep. Blaine Luetkemeyer [R-MO3],male,,05,,,2015,Rep. Blaine Luetkemeyer,Blaine's Bulletin: Celebrating National Small Business Week
